Project Name,Package Name,Type Name,Design Smell,Cause of the Smell
teste2,org.apache.cassandra.locator,TokenMetadata,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: logger; tokenToEndpointMap; endpointToHostIdMap; bootstrapTokens; leavingEndpoints; pendingRanges; movingEndpoints; lock; sortedTokens; topology; partitioner; inetaddressCmp; ringVersion; cachedTokenMap; j; dcEndpoints; dcRacks; currentLocations
teste2,org.apache.cassandra.locator,TokenMetadata,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: HintsStore; StorageService; VersionedValue; MessagingService; BootStrapper; RangeStreamer; Gossiper; FailureDetector; FileUtils; JVMStabilityInspector; DatabaseDescriptor; SSTableFormat; SSTableWriter; RowIndexEntry; DeletionTime; FBUtilities; FastByteOperations; BestHolder; ObjectSizes; ByteBufferUtil; Hex; UUIDGen; Schema; SystemKeyspace; QueryProcessor; ResultMessage; Rows; ResultSet; ResultMetadata; PagingState; Server; CBUtil; Event; TopologyChange; StatusChange; SchemaChange; Message; Frame; Header; ErrorMessage; MD5Digest; ClientWarn; SSLFactory; LatestEvent; AbstractType; CQL3Type; CollectionSerializer; ColumnIdentifier; Selector; AssignmentTestable; Collection; Selectable; WritetimeOrTTLSelector; LongType; Constants; DateType; TimestampType; TimestampSerializer; LongSerializer; Int32Type; Int32Serializer; SelectorFactories; AbstractFunctionSelector; AggregateFcts; SelectionColumnMapping; Lists; QueryOptions; Terms; Value; Appender; FieldSelector; UTF8Type; Json; AsciiType; BytesType; BytesSerializer; Clustering; ClusteringPrefix; Slice; Bound; RangeTombstone; CBuilder; Serializer; IndexMetadata; IndexTarget; LegacyLayout; CFMetaData; PartitionColumns; Columns; BTree; BTreeSet; CreateTableStatement; CompactTables; MigrationManager; StageManager; SchemaKeyspace; KeyspaceParams; ReplicationParams; UntypedResultSet; SelectStatement; Selection; RawSelector; CounterContext; CompactionManager; SSTableReader; Component; Descriptor; BigFormat; BigVersion; Directories; Component; BlacklistedDirectories; LifecycleTransaction; LogTransaction; SSTable; SnapshotDeletingTask; WindowsFailedSnapshotTracker; LogFile; LogRecord; CacheService; SinglePartitionReadCommand; Slices; ComponentOfSlice; Memtable; CommitLog; CommitLogArchiver; CommitLogDescriptor; CommitLogReplayer; CommitLogSegment; CLibrary; SerializationHelper; ColumnFilter; ColumnSubselection; CellPath; ReplayFilter; RandomAccessReader; MmappedRegions; CompressionMetadata; Ref; Keyspace; AbstractReplicationStrategy; TokenMetadata; ColumnFamilyStore; ViewManager; TemporalRow; LivenessInfo; TemporalCell; Conflicts; StorageProxy; HintsService; HintsCatalog; SyncUtil; HintedHandOffManager; TriggerExecutor; PartitionUpdate; MutableDeletionInfo; EncodingStats; Rows; Row; Deletion; ComplexColumnData; ByteType; ByteSerializer; Cell; BufferCell; BTreeRow; Cells; Commit; Batch; Mutation; BatchlogManager; UUIDType; UUIDSerializer; TimeUUIDType; DataLimits; CQLLimits; Tracing; TraceState; TraceKeyspace; KeyspaceMetadata; Types; Maps; Putter; ViewUtils; LegacyBatchlogMigrator; AbstractReadExecutor; SpeculativeRetryParam; TableParams; CompactionParams; SizeTieredCompactionStrategy; AbstractCompactionStrategy; CompactionController; SimpleSSTableMultiWriter; LeveledCompactionStrategy; LeveledManifest; LeveledScanner; LocalMutationRunnable; CassandraIndex; RowFilter; Expression; Row; CassandraIndexFunctions; CompositeType; TypeParser; View; AbstractBounds; Token; PartitionPosition; Helpers; SecondaryIndexManager; View; ClientState; ThriftValidation; Attributes; Memory; BufferPool; Chunk; ActiveRepairService; TableMetrics; MetadataCollector; Group; EmptyIterators; DataRange; CachedBTreePartition; ImmutableBTreePartition; AbstractBTreePartition; DeletionInfo; Slice; SerializationHeader; IndexSummary; DecoratedKey; GlobalTidy; DebuggableThreadPoolExecutor; IndexSummaryBuilder; CompactionInfo; AutoSavingCache; CompactionMetrics; ReadQuery; ReadOrderGroup; QueryPager; StatementRestrictions; Indexes; PartitionRangeReadCommand; RowUpdateBuilder; Sets; Adder; LegacyBound; LegacyCell; LegacyDeletionInfo; CellGrouper; Prepared; PartitionIterators; CompactionHistoryTabularData; ThriftServer; CassandraDaemon; LegacySchemaMigrator; UnfilteredRowIterators; UnfilteredRowMergeIterator; UDFunction; UDHelper; FunctionExecutionException; UDAggregate; GCInspector; StatusLogger; RepairMessage; ValidationRequest; RepairJobDesc; ValidationComplete; MerkleTrees; MerkleTree; Hashable; Inner; Leaf; SyncRequest; SyncComplete; AnticompactionRequest; PrepareMessage; SnapshotMessage; HintMessage; HintResponse; PrepareResponse; OutboundTcpConnection; StreamManager; StreamStateCompositeData; SessionInfoCompositeData; StreamSession; LoadBroadcaster; PendingRangeCalculatorService; SSTableLoader; TokenSerializer; SystemDistributedKeyspace; AuthKeyspace; Roles; RepairOption; HintsWriter; HintsBuffer
teste2,org.apache.cassandra.locator,TokenMetadata,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 57 public methods
teste2,org.apache.cassandra.locator,Topology,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
teste2,org.apache.cassandra.locator,IEndpointSnitch,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
teste2,org.apache.cassandra.locator,DynamicEndpointSnitchMBean,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
teste2,org.apache.cassandra.locator,SeedProvider,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
teste2,org.apache.cassandra.locator,SimpleSnitch,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
teste2,org.apache.cassandra.locator,ILatencySubscriber,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
teste2,org.apache.cassandra.locator,Ec2Snitch,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
teste2,org.apache.cassandra.locator,RackInferringSnitch,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
teste2,org.apache.cassandra.locator,AbstractEndpointSnitch,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
teste2,org.apache.cassandra.locator,CloudstackSnitch,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
teste2,org.apache.cassandra.locator,SnitchProperties,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: logger; RACKDC_PROPERTY_FILENAME; properties
teste2,org.apache.cassandra.locator,EndpointSnitchInfo,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
teste2,org.apache.cassandra.locator,SimpleSeedProvider,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
teste2,org.apache.cassandra.locator,GossipingPropertyFileSnitch,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
teste2,org.apache.cassandra.locator,Ec2MultiRegionSnitch,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
teste2,org.apache.cassandra.locator,ReconnectableSnitchHelper,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
teste2,org.apache.cassandra.locator,NetworkTopologyStrategy,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
teste2,org.apache.cassandra.locator,AbstractNetworkTopologySnitch,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
teste2,org.apache.cassandra.locator,DynamicEndpointSnitch,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
